,Company ID,Month,Exchange,Commodity Code,Rebates
13814,3800,2023-03-01,ABCD,TDS,-11705.0
13815,3800,2023-03-01,ABCD,UFY,-44884.7
13816,3800,2023-03-01,ABCD,VLT,-6708.3
13817,3800,2023-03-01,EFGH,DCS,-20695.05
13818,3800,2023-03-01,EFGH,PYW,-12618.5
13819,3800,2023-03-01,EFGH,WXG,-10637.8
13820,3800,2023-03-01,EFGH,XSX,-19691.4
13822,3800,2023-03-01,MNOP,ILJ,-3889.45
13823,3800,2023-03-01,MNOP,SCU,-169802.85
13824,3800,2023-04-01,ABCD,GRH,-28474.6
13825,3800,2023-04-01,ABCD,KMS,-41693.9
13826,3800,2023-04-01,ABCD,KQI,-13196.2
13827,3800,2023-04-01,ABCD,MYF,-13791.3
13828,3800,2023-04-01,ABCD,QEK,-6328.5
13829,3800,2023-04-01,ABCD,SHY,-15436.4
13830,3800,2023-04-01,ABCD,TDS,-7651.1
13831,3800,2023-04-01,ABCD,UFY,-21735.35
13832,3800,2023-04-01,ABCD,VLT,-3160.5
13833,3800,2023-04-01,EFGH,DCS,-8017.35
13834,3800,2023-04-01,EFGH,PYW,-9114.0
13835,3800,2023-04-01,EFGH,WXG,-7718.8
13836,3800,2023-04-01,EFGH,XSX,-10061.2
13838,3800,2023-04-01,MNOP,ILJ,-1959.9
13839,3800,2023-04-01,MNOP,SCU,-83966.75
13840,3800,2023-05-01,ABCD,GRH,-39375.7
13841,3800,2023-05-01,ABCD,KMS,-38498.85
13842,3800,2023-05-01,ABCD,KQI,-19358.8
13843,3800,2023-05-01,ABCD,MYF,-13089.9
13844,3800,2023-05-01,ABCD,QEK,-7834.8
13845,3800,2023-05-01,ABCD,SHY,-16763.2
13846,3800,2023-05-01,ABCD,TDS,-7363.2
13847,3800,2023-05-01,ABCD,UFY,-31932.95
13848,3800,2023-05-01,ABCD,VLT,-3981.0
13849,3800,2023-05-01,EFGH,DCS,-11096.25
13850,3800,2023-05-01,EFGH,PYW,-7872.5
13851,3800,2023-05-01,EFGH,WXG,-10395.8
13852,3800,2023-05-01,EFGH,XSX,-14253.2
13854,3800,2023-05-01,MNOP,ILJ,-2218.95
13855,3800,2023-05-01,MNOP,SCU,-107893.1
13856,3800,2023-06-01,ABCD,GRH,-32988.9
13857,3800,2023-06-01,ABCD,KMS,-51737.7
13858,3800,2023-06-01,ABCD,KQI,-20960.8
13859,3800,2023-06-01,ABCD,MYF,-11719.65
13860,3800,2023-06-01,ABCD,QEK,-9057.6
13861,3800,2023-06-01,ABCD,SHY,-19005.6
13862,3800,2023-06-01,ABCD,TDS,-9681.6
13863,3800,2023-06-01,ABCD,UFY,-30859.15
13864,3800,2023-06-01,ABCD,VLT,-4704.3
13865,3800,2023-06-01,EFGH,DCS,-10770.6
13866,3800,2023-06-01,EFGH,PYW,-12000.0
13867,3800,2023-06-01,EFGH,WXG,-8386.7
13868,3800,2023-06-01,EFGH,XSX,-13175.8
13870,3800,2023-06-01,MNOP,ILJ,-2782.25
13871,3800,2023-06-01,MNOP,SCU,-139396.6
13872,3800,2023-07-01,ABCD,GRH,-30895.55
13873,3800,2023-07-01,ABCD,KMS,-38127.0
13874,3800,2023-07-01,ABCD,KQI,-21941.6
13875,3800,2023-07-01,ABCD,MYF,-14549.55
13876,3800,2023-07-01,ABCD,QEK,-5962.8
13877,3800,2023-07-01,ABCD,SHY,-14746.4
13878,3800,2023-07-01,ABCD,TDS,-6550.5
13879,3800,2023-07-01,ABCD,UFY,-29210.3
13880,3800,2023-07-01,ABCD,VLT,-4084.35
13881,3800,2023-07-01,EFGH,DCS,-11081.55
13882,3800,2023-07-01,EFGH,PYW,-7601.0
13883,3800,2023-07-01,EFGH,WXG,-7811.8
13884,3800,2023-07-01,EFGH,XSX,-12253.6
13886,3800,2023-07-01,MNOP,ILJ,-2104.65
13887,3800,2023-07-01,MNOP,SCU,-117405.4
13888,3800,2023-08-01,ABCD,GRH,-30904.65
13889,3800,2023-08-01,ABCD,KMS,-42315.9
13890,3800,2023-08-01,ABCD,KQI,-22168.4
13891,3800,2023-08-01,ABCD,MYF,-13839.15
13892,3800,2023-08-01,ABCD,QEK,-6948.0
13893,3800,2023-08-01,ABCD,SHY,-20000.0
13894,3800,2023-08-01,ABCD,TDS,-9131.8
13895,3800,2023-08-01,ABCD,UFY,-29685.6
13896,3800,2023-08-01,ABCD,VLT,-4414.2
13897,3800,2023-08-01,EFGH,DCS,-11920.35
13898,3800,2023-08-01,EFGH,PYW,-11435.0
13899,3800,2023-08-01,EFGH,WXG,-6884.8
13900,3800,2023-08-01,EFGH,XSX,-12431.2
13902,3800,2023-08-01,MNOP,ILJ,-2297.4
13903,3800,2023-08-01,MNOP,SCU,-120993.6
13904,3800,2023-09-01,ABCD,GRH,-36502.55
13905,3800,2023-09-01,ABCD,KMS,-52662.5
13906,3800,2023-09-01,ABCD,KQI,-21772.6
13907,3800,2023-09-01,ABCD,MYF,-15650.85
13908,3800,2023-09-01,ABCD,QEK,-9825.9
13909,3800,2023-09-01,ABCD,SHY,-18906.0
13910,3800,2023-09-01,ABCD,TDS,-9469.7
13911,3800,2023-09-01,ABCD,UFY,-40609.1
13912,3800,2023-09-01,ABCD,VLT,-4884.9
13913,3800,2023-09-01,EFGH,DCS,-11913.75
13914,3800,2023-09-01,EFGH,PYW,-9144.0
13915,3800,2023-09-01,EFGH,WXG,-10257.2
13916,3800,2023-09-01,EFGH,XSX,-14644.4
13918,3800,2023-09-01,MNOP,ILJ,-2621.5
13919,3800,2023-09-01,MNOP,SCU,-121597.7
13920,3800,2023-10-01,ABCD,GRH,-35163.45
13921,3800,2023-10-01,ABCD,KMS,-53404.1
13922,3800,2023-10-01,ABCD,KQI,-23767.2
13923,3800,2023-10-01,ABCD,MYF,-18410.1
13924,3800,2023-10-01,ABCD,QEK,-9587.7
13925,3800,2023-10-01,ABCD,SHY,-20161.2
13926,3800,2023-10-01,ABCD,TDS,-12242.8
13927,3800,2023-10-01,ABCD,UFY,-37664.9
13928,3800,2023-10-01,ABCD,VLT,-6222.75
13929,3800,2023-10-01,EFGH,DCS,-12624.15
13930,3800,2023-10-01,EFGH,PYW,-13490.5
13931,3800,2023-10-01,EFGH,WXG,-9055.6
13932,3800,2023-10-01,EFGH,XSX,-17710.6
13934,3800,2023-10-01,MNOP,ILJ,-3125.15
13935,3800,2023-10-01,MNOP,SCU,-151567.15
13936,3800,2023-11-01,ABCD,GRH,-30258.55
13937,3800,2023-11-01,ABCD,KMS,-44898.6
13938,3800,2023-11-01,ABCD,KQI,-20206.0
13939,3800,2023-11-01,ABCD,MYF,-14067.0
13940,3800,2023-11-01,ABCD,QEK,-7902.6
13941,3800,2023-11-01,ABCD,SHY,-16896.4
13942,3800,2023-11-01,ABCD,TDS,-8559.5
13943,3800,2023-11-01,ABCD,UFY,-35743.4
13944,3800,2023-11-01,ABCD,VLT,-4599.45
13945,3800,2023-11-01,EFGH,DCS,-11832.45
13946,3800,2023-11-01,EFGH,PYW,-11173.0
13947,3800,2023-11-01,EFGH,WXG,-9413.4
13948,3800,2023-11-01,EFGH,XSX,-17370.8
13950,3800,2023-11-01,MNOP,ILJ,-2552.5
13951,3800,2023-11-01,MNOP,SCU,-122884.65
13952,3800,2023-12-01,ABCD,GRH,-23061.15
13953,3800,2023-12-01,ABCD,KMS,-42324.15
13954,3800,2023-12-01,ABCD,KQI,-17402.0
13955,3800,2023-12-01,ABCD,MYF,-11977.65
13956,3800,2023-12-01,ABCD,QEK,-5852.1
13957,3800,2023-12-01,ABCD,SHY,-15564.8
13958,3800,2023-12-01,ABCD,TDS,-6984.2
13959,3800,2023-12-01,ABCD,UFY,-25333.0
13960,3800,2023-12-01,ABCD,VLT,-4151.4
13961,3800,2023-12-01,EFGH,DCS,-10742.25
13962,3800,2023-12-01,EFGH,PYW,-11209.5
13963,3800,2023-12-01,EFGH,WXG,-5440.0
13964,3800,2023-12-01,EFGH,XSX,-12633.8
13966,3800,2023-12-01,MNOP,ILJ,-2216.05
13967,3800,2023-12-01,MNOP,SCU,-95426.45
13968,3800,2024-01-01,ABCD,GRH,-34790.7
13969,3800,2024-01-01,ABCD,KMS,-48723.8
13970,3800,2024-01-01,ABCD,KQI,-28750.6
13971,3800,2024-01-01,ABCD,MYF,-18870.9
13972,3800,2024-01-01,ABCD,QEK,-7396.5
13973,3800,2024-01-01,ABCD,SHY,-21564.0
13974,3800,2024-01-01,ABCD,TDS,-9393.7
13975,3800,2024-01-01,ABCD,UFY,-33618.2
13976,3800,2024-01-01,ABCD,VLT,-5069.85
13977,3800,2024-01-01,EFGH,DCS,-10304.1
13978,3800,2024-01-01,EFGH,PYW,-11029.0
13979,3800,2024-01-01,EFGH,WXG,-9030.1
13980,3800,2024-01-01,EFGH,XSX,-13374.2
13982,3800,2024-01-01,MNOP,ILJ,-2563.3
13983,3800,2024-01-01,MNOP,SCU,-115062.5
13984,3800,2024-02-01,ABCD,GRH,-35385.35
13985,3800,2024-02-01,ABCD,KMS,-52836.4
13986,3800,2024-02-01,ABCD,KQI,-24398.0
13987,3800,2024-02-01,ABCD,MYF,-17631.3
13988,3800,2024-02-01,ABCD,QEK,-9109.2
13989,3800,2024-02-01,ABCD,SHY,-21225.6
13990,3800,2024-02-01,ABCD,TDS,-10275.2
13991,3800,2024-02-01,ABCD,UFY,-42205.45
13992,3800,2024-02-01,ABCD,VLT,-5879.1
13993,3800,2024-02-01,EFGH,DCS,-15793.35
13994,3800,2024-02-01,EFGH,PYW,-12222.0
13995,3800,2024-02-01,EFGH,WXG,-8745.2
13996,3800,2024-02-01,EFGH,XSX,-16644.8
13998,3800,2024-02-01,MNOP,ILJ,-2875.4
13999,3800,2024-02-01,MNOP,SCU,-128130.8
14000,3800,2024-03-01,ABCD,GRH,-38409.35
14001,3800,2024-03-01,ABCD,KMS,-50405.9
14002,3800,2024-03-01,ABCD,KQI,-24185.0
14003,3800,2024-03-01,ABCD,MYF,-18848.85
14004,3800,2024-03-01,ABCD,QEK,-10615.2
14005,3800,2024-03-01,ABCD,SHY,-24286.4
14006,3800,2024-03-01,ABCD,TDS,-12971.4
14007,3800,2024-03-01,ABCD,UFY,-43068.9
14008,3800,2024-03-01,ABCD,VLT,-6988.35
14009,3800,2024-03-01,EFGH,DCS,-14897.25
14010,3800,2024-03-01,EFGH,PYW,-18751.5
14011,3800,2024-03-01,EFGH,WXG,-9614.1
14012,3800,2024-03-01,EFGH,XSX,-20236.6
14014,3800,2024-03-01,MNOP,ILJ,-2946.05
14015,3800,2024-03-01,MNOP,SCU,-136812.2
14016,3800,2024-04-01,ABCD,GRH,-28209.65
14017,3800,2024-04-01,ABCD,KMS,-48850.0
14018,3800,2024-04-01,ABCD,KQI,-26185.4
14019,3800,2024-04-01,ABCD,MYF,-15499.65
14020,3800,2024-04-01,ABCD,QEK,-9833.7
14021,3800,2024-04-01,ABCD,SHY,-21199.6
14022,3800,2024-04-01,ABCD,TDS,-8427.7
14023,3800,2024-04-01,ABCD,UFY,-28099.4
14024,3800,2024-04-01,ABCD,VLT,-4690.65
14025,3800,2024-04-01,EFGH,DCS,-10426.2
14026,3800,2024-04-01,EFGH,PYW,-10662.5
14027,3800,2024-04-01,EFGH,WXG,-6765.3
14028,3800,2024-04-01,EFGH,XSX,-15747.0
14030,3800,2024-04-01,MNOP,ILJ,-3022.5
14031,3800,2024-04-01,MNOP,SCU,-123043.2
14032,3800,2024-05-01,ABCD,GRH,-32469.85
14033,3800,2024-05-01,ABCD,KMS,-45007.2
14034,3800,2024-05-01,ABCD,KQI,-22535.6
14035,3800,2024-05-01,ABCD,MYF,-13384.8
14036,3800,2024-05-01,ABCD,QEK,-7396.2
14037,3800,2024-05-01,ABCD,SHY,-23147.6
14038,3800,2024-05-01,ABCD,TDS,-9756.7
14039,3800,2024-05-01,ABCD,UFY,-32827.9
14040,3800,2024-05-01,ABCD,VLT,-3406.05
14041,3800,2024-05-01,EFGH,DCS,-9668.4
14042,3800,2024-05-01,EFGH,PYW,-9328.5
14043,3800,2024-05-01,EFGH,WXG,-7984.2
14044,3800,2024-05-01,EFGH,XSX,-12789.4
14046,3800,2024-05-01,MNOP,ILJ,-2879.5
14047,3800,2024-05-01,MNOP,SCU,-120516.2
14048,3800,2024-06-01,ABCD,GRH,-29755.6
14049,3800,2024-06-01,ABCD,KMS,-50837.55
14050,3800,2024-06-01,ABCD,KQI,-16947.6
14051,3800,2024-06-01,ABCD,MYF,-14657.1
14052,3800,2024-06-01,ABCD,QEK,-6715.8
14053,3800,2024-06-01,ABCD,SHY,-18856.4
14054,3800,2024-06-01,ABCD,TDS,-9175.0
14055,3800,2024-06-01,ABCD,UFY,-36032.85
14056,3800,2024-06-01,ABCD,VLT,-4472.25
14057,3800,2024-06-01,EFGH,DCS,-11343.45
14058,3800,2024-06-01,EFGH,PYW,-8280.0
14059,3800,2024-06-01,EFGH,WXG,-6534.6
14060,3800,2024-06-01,EFGH,XSX,-14443.2
14062,3800,2024-06-01,MNOP,ILJ,-2540.8
14063,3800,2024-06-01,MNOP,SCU,-114005.5
14064,3800,2024-07-01,ABCD,GRH,-31192.7
14065,3800,2024-07-01,ABCD,KMS,-40867.5
14066,3800,2024-07-01,ABCD,KQI,-24898.6
14067,3800,2024-07-01,ABCD,MYF,-18268.8
14068,3800,2024-07-01,ABCD,QEK,-7438.8
14069,3800,2024-07-01,ABCD,SHY,-21286.4
14070,3800,2024-07-01,ABCD,TDS,-9471.4
14071,3800,2024-07-01,ABCD,UFY,-37999.5
14072,3800,2024-07-01,ABCD,VLT,-5251.5
14073,3800,2024-07-01,EFGH,DCS,-10759.5
14074,3800,2024-07-01,EFGH,PYW,-13325.0
14075,3800,2024-07-01,EFGH,WXG,-8081.7
14076,3800,2024-07-01,EFGH,XSX,-16390.0
14078,3800,2024-07-01,MNOP,ILJ,-2630.25
14079,3800,2024-07-01,MNOP,SCU,-131337.15
14080,3800,2024-08-01,ABCD,GRH,-37072.7
14081,3800,2024-08-01,ABCD,KMS,-49280.75
14082,3800,2024-08-01,ABCD,KQI,-21986.8
14083,3800,2024-08-01,ABCD,MYF,-14579.25
14084,3800,2024-08-01,ABCD,QEK,-9104.4
14085,3800,2024-08-01,ABCD,SHY,-20892.8
14086,3800,2024-08-01,ABCD,TDS,-8327.4
14087,3800,2024-08-01,ABCD,UFY,-31760.05
14088,3800,2024-08-01,ABCD,VLT,-4499.4
14089,3800,2024-08-01,EFGH,DCS,-10982.25
14090,3800,2024-08-01,EFGH,PYW,-10064.5
14091,3800,2024-08-01,EFGH,WXG,-9369.3
14092,3800,2024-08-01,EFGH,XSX,-12569.4
14094,3800,2024-08-01,MNOP,ILJ,-2448.75
14095,3800,2024-08-01,MNOP,SCU,-111782.3
14096,3800,2024-09-01,ABCD,GRH,-36354.15
14097,3800,2024-09-01,ABCD,KMS,-44181.9
14098,3800,2024-09-01,ABCD,KQI,-23986.8
14099,3800,2024-09-01,ABCD,MYF,-14870.7
14100,3800,2024-09-01,ABCD,QEK,-8076.0
14101,3800,2024-09-01,ABCD,SHY,-22962.0
14102,3800,2024-09-01,ABCD,TDS,-10415.8
14103,3800,2024-09-01,ABCD,UFY,-35155.05
14104,3800,2024-09-01,ABCD,VLT,-5932.95
14105,3800,2024-09-01,EFGH,DCS,-14653.2
14106,3800,2024-09-01,EFGH,PYW,-12583.0
14107,3800,2024-09-01,EFGH,WXG,-9683.3
14108,3800,2024-09-01,EFGH,XSX,-14369.4
14110,3800,2024-09-01,MNOP,ILJ,-3587.2
14111,3800,2024-09-01,MNOP,SCU,-143704.05
14112,3800,2024-10-01,ABCD,GRH,-44896.25
14113,3800,2024-10-01,ABCD,KMS,-60123.8
14114,3800,2024-10-01,ABCD,KQI,-22934.6
14115,3800,2024-10-01,ABCD,MYF,-21720.75
14116,3800,2024-10-01,ABCD,QEK,-10419.6
14117,3800,2024-10-01,ABCD,SHY,-24442.8
14118,3800,2024-10-01,ABCD,TDS,-11534.5
14119,3800,2024-10-01,ABCD,UFY,-38616.9
14120,3800,2024-10-01,ABCD,VLT,-8286.45
14121,3800,2024-10-01,EFGH,DCS,-15042.6
14122,3800,2024-10-01,EFGH,PYW,-18289.5
14123,3800,2024-10-01,EFGH,WXG,-9595.9
14124,3800,2024-10-01,EFGH,XSX,-23961.8
14126,3800,2024-10-01,MNOP,ILJ,-4439.35
14127,3800,2024-10-01,MNOP,SCU,-173389.3
14128,3800,2024-11-01,ABCD,GRH,-50755.25
14129,3800,2024-11-01,ABCD,KMS,-51922.95
14130,3800,2024-11-01,ABCD,KQI,-21204.8
14131,3800,2024-11-01,ABCD,MYF,-12168.15
14132,3800,2024-11-01,ABCD,QEK,-8856.9
14133,3800,2024-11-01,ABCD,SHY,-19188.0
14134,3800,2024-11-01,ABCD,TDS,-8750.5
14135,3800,2024-11-01,ABCD,UFY,-34072.15
14136,3800,2024-11-01,ABCD,VLT,-4654.05
14137,3800,2024-11-01,EFGH,DCS,-14056.2
14138,3800,2024-11-01,EFGH,PYW,-10291.0
14139,3800,2024-11-01,EFGH,WXG,-6329.4
14140,3800,2024-11-01,EFGH,XSX,-14020.2
14142,3800,2024-11-01,MNOP,ILJ,-2470.9
14143,3800,2024-11-01,MNOP,SCU,-117709.2
14144,3800,2024-12-01,ABCD,GRH,-29809.5
14145,3800,2024-12-01,ABCD,KMS,-48108.5
14146,3800,2024-12-01,ABCD,KQI,-19659.8
14147,3800,2024-12-01,ABCD,MYF,-15054.9
14148,3800,2024-12-01,ABCD,QEK,-8812.2
14149,3800,2024-12-01,ABCD,SHY,-18422.8
14150,3800,2024-12-01,ABCD,TDS,-8502.3
14151,3800,2024-12-01,ABCD,UFY,-34446.3
14152,3800,2024-12-01,ABCD,VLT,-3947.85
14153,3800,2024-12-01,EFGH,DCS,-10900.95
14154,3800,2024-12-01,EFGH,PYW,-7416.0
14155,3800,2024-12-01,EFGH,WXG,-8489.9
14156,3800,2024-12-01,EFGH,XSX,-15115.4
14158,3800,2024-12-01,MNOP,ILJ,-1963.05
14159,3800,2024-12-01,MNOP,SCU,-117676.3
14160,3919,2020-01-01,ABCD,GRH,-37723.35
14161,3919,2020-01-01,ABCD,KMS,-50765.75
14162,3919,2020-01-01,ABCD,KQI,-25814.8
14163,3919,2020-01-01,ABCD,MYF,-17445.15
14164,3919,2020-01-01,ABCD,NCJ,-56382.0
14165,3919,2020-01-01,ABCD,QEK,-10134.9
14166,3919,2020-01-01,ABCD,TDS,-12825.1
14167,3919,2020-01-01,ABCD,UFY,-41729.45
14168,3919,2020-01-01,EFGH,DCS,-12686.85
14169,3919,2020-01-01,EFGH,PYW,-10695.0
14170,3919,2020-01-01,EFGH,WXG,-8140.9
14171,3919,2020-01-01,EFGH,XSX,-18245.6
14173,3919,2020-01-01,MNOP,FLV,-57563.55
14174,3919,2020-01-01,MNOP,GQH,-14856.75
14175,3919,2020-01-01,MNOP,JHS,-22712.1
14176,3919,2020-01-01,MNOP,MOH,-57369.5
14178,3919,2020-01-01,MNOP,YJB,-4906.0
14179,3919,2020-01-01,MNOP,YWV,-67205.1
14180,3919,2020-02-01,ABCD,GRH,-38924.2
14181,3919,2020-02-01,ABCD,KMS,-49915.9
14182,3919,2020-02-01,ABCD,KQI,-20165.8
14183,3919,2020-02-01,ABCD,MYF,-17635.05
14184,3919,2020-02-01,ABCD,NCJ,-51960.0
14185,3919,2020-02-01,ABCD,QEK,-9687.9
14186,3919,2020-02-01,ABCD,TDS,-10571.2
14187,3919,2020-02-01,ABCD,UFY,-37338.7
14188,3919,2020-02-01,EFGH,DCS,-12023.25
14189,3919,2020-02-01,EFGH,PYW,-16841.0
14190,3919,2020-02-01,EFGH,WXG,-9393.2
14191,3919,2020-02-01,EFGH,XSX,-19196.4
14193,3919,2020-02-01,MNOP,FLV,-62516.25
14194,3919,2020-02-01,MNOP,GQH,-15388.65
14195,3919,2020-02-01,MNOP,JHS,-18806.55
14196,3919,2020-02-01,MNOP,MOH,-52029.5
14198,3919,2020-02-01,MNOP,YJB,-4926.8
14199,3919,2020-02-01,MNOP,YWV,-75470.7
14200,3919,2020-03-01,ABCD,GRH,-47927.95
14201,3919,2020-03-01,ABCD,KMS,-77871.85
14202,3919,2020-03-01,ABCD,KQI,-35436.0
14203,3919,2020-03-01,ABCD,MYF,-24438.0
14204,3919,2020-03-01,ABCD,NCJ,-62506.4
14205,3919,2020-03-01,ABCD,QEK,-13083.0
14206,3919,2020-03-01,ABCD,TDS,-16067.2
14207,3919,2020-03-01,ABCD,UFY,-44305.8
14208,3919,2020-03-01,EFGH,DCS,-19129.2
14209,3919,2020-03-01,EFGH,PYW,-18165.5
14210,3919,2020-03-01,EFGH,WXG,-10812.2
14211,3919,2020-03-01,EFGH,XSX,-23793.6
14213,3919,2020-03-01,MNOP,FLV,-84614.4
14214,3919,2020-03-01,MNOP,GQH,-17001.0
14215,3919,2020-03-01,MNOP,JHS,-30904.95
14216,3919,2020-03-01,MNOP,MOH,-61959.0
14218,3919,2020-03-01,MNOP,YJB,-7676.8
14219,3919,2020-03-01,MNOP,YWV,-104818.5
14220,3919,2020-04-01,ABCD,GRH,-29005.9
14221,3919,2020-04-01,ABCD,KMS,-51150.9
14222,3919,2020-04-01,ABCD,KQI,-23446.6
14223,3919,2020-04-01,ABCD,MYF,-18321.0
14224,3919,2020-04-01,ABCD,NCJ,-45378.4
14225,3919,2020-04-01,ABCD,QEK,-9037.8
14226,3919,2020-04-01,ABCD,TDS,-7130.6
14227,3919,2020-04-01,ABCD,UFY,-34749.05
14228,3919,2020-04-01,EFGH,DCS,-11770.95
14229,3919,2020-04-01,EFGH,PYW,-10310.0
14230,3919,2020-04-01,EFGH,WXG,-6497.5
14231,3919,2020-04-01,EFGH,XSX,-14510.4
14233,3919,2020-04-01,MNOP,FLV,-52608.15
14234,3919,2020-04-01,MNOP,GQH,-13594.95
14235,3919,2020-04-01,MNOP,JHS,-16512.0
14236,3919,2020-04-01,MNOP,MOH,-48930.5
14238,3919,2020-04-01,MNOP,YJB,-4743.6
14239,3919,2020-04-01,MNOP,YWV,-62403.6
14240,3919,2020-05-01,ABCD,GRH,-32587.45
14241,3919,2020-05-01,ABCD,KMS,-40722.95
14242,3919,2020-05-01,ABCD,KQI,-20243.4
14243,3919,2020-05-01,ABCD,MYF,-13824.15
14244,3919,2020-05-01,ABCD,NCJ,-41194.8
14245,3919,2020-05-01,ABCD,QEK,-5844.6
14246,3919,2020-05-01,ABCD,TDS,-7964.3
14247,3919,2020-05-01,ABCD,UFY,-32488.4
14248,3919,2020-05-01,EFGH,DCS,-11468.85
14249,3919,2020-05-01,EFGH,PYW,-8510.0
14250,3919,2020-05-01,EFGH,WXG,-7975.2
14251,3919,2020-05-01,EFGH,XSX,-16355.8
14253,3919,2020-05-01,MNOP,FLV,-57488.85
14254,3919,2020-05-01,MNOP,GQH,-12732.75
14255,3919,2020-05-01,MNOP,JHS,-15782.55
14256,3919,2020-05-01,MNOP,MOH,-47303.0
14258,3919,2020-05-01,MNOP,YJB,-4319.0
14259,3919,2020-05-01,MNOP,YWV,-64238.1
14260,3919,2020-06-01,ABCD,GRH,-38125.15
14261,3919,2020-06-01,ABCD,KMS,-49488.75
14262,3919,2020-06-01,ABCD,KQI,-28912.0
14263,3919,2020-06-01,ABCD,MYF,-19700.85
14264,3919,2020-06-01,ABCD,NCJ,-60775.6
14265,3919,2020-06-01,ABCD,QEK,-9591.3
14266,3919,2020-06-01,ABCD,TDS,-10760.5
14267,3919,2020-06-01,ABCD,UFY,-34135.15
14268,3919,2020-06-01,EFGH,DCS,-18031.35
14269,3919,2020-06-01,EFGH,PYW,-15626.0
14270,3919,2020-06-01,EFGH,WXG,-9135.3
14271,3919,2020-06-01,EFGH,XSX,-16783.4
14273,3919,2020-06-01,MNOP,FLV,-58713.3
14274,3919,2020-06-01,MNOP,GQH,-15112.8
14275,3919,2020-06-01,MNOP,JHS,-27452.1
14276,3919,2020-06-01,MNOP,MOH,-59251.0
14278,3919,2020-06-01,MNOP,YJB,-5625.8
14279,3919,2020-06-01,MNOP,YWV,-90715.2
14280,3919,2020-07-01,ABCD,GRH,-38110.1
14281,3919,2020-07-01,ABCD,KMS,-53007.2
14282,3919,2020-07-01,ABCD,KQI,-18922.0
14283,3919,2020-07-01,ABCD,MYF,-13180.05
14284,3919,2020-07-01,ABCD,NCJ,-50213.2
14285,3919,2020-07-01,ABCD,QEK,-8787.9
14286,3919,2020-07-01,ABCD,TDS,-8356.1
14287,3919,2020-07-01,ABCD,UFY,-40096.35
14288,3919,2020-07-01,EFGH,DCS,-11955.6
14289,3919,2020-07-01,EFGH,PYW,-10118.0
14290,3919,2020-07-01,EFGH,WXG,-7086.1
14291,3919,2020-07-01,EFGH,XSX,-12834.8
14293,3919,2020-07-01,MNOP,FLV,-53232.3
14294,3919,2020-07-01,MNOP,GQH,-14781.6
14295,3919,2020-07-01,MNOP,JHS,-17904.0
14296,3919,2020-07-01,MNOP,MOH,-51260.0
14298,3919,2020-07-01,MNOP,YJB,-3887.8
14299,3919,2020-07-01,MNOP,YWV,-66456.9
14300,3919,2020-08-01,ABCD,GRH,-35304.85
14301,3919,2020-08-01,ABCD,KMS,-43300.25
14302,3919,2020-08-01,ABCD,KQI,-23050.6
14303,3919,2020-08-01,ABCD,MYF,-14904.6
14304,3919,2020-08-01,ABCD,NCJ,-42808.4
14305,3919,2020-08-01,ABCD,QEK,-10071.6
14306,3919,2020-08-01,ABCD,TDS,-7915.6
14307,3919,2020-08-01,ABCD,UFY,-32937.8
14308,3919,2020-08-01,EFGH,DCS,-11066.4
14309,3919,2020-08-01,EFGH,PYW,-17339.5
14310,3919,2020-08-01,EFGH,WXG,-6571.6
14311,3919,2020-08-01,EFGH,XSX,-13484.2
14313,3919,2020-08-01,MNOP,FLV,-56702.25
14314,3919,2020-08-01,MNOP,GQH,-15893.1
14315,3919,2020-08-01,MNOP,JHS,-19481.85
14316,3919,2020-08-01,MNOP,MOH,-49625.5
14318,3919,2020-08-01,MNOP,YJB,-5290.8
14319,3919,2020-08-01,MNOP,YWV,-64251.9
14320,3919,2020-09-01,ABCD,GRH,-39360.65
14321,3919,2020-09-01,ABCD,KMS,-56637.15
14322,3919,2020-09-01,ABCD,KQI,-25279.2
14323,3919,2020-09-01,ABCD,MYF,-16873.2
14324,3919,2020-09-01,ABCD,NCJ,-63260.8
14325,3919,2020-09-01,ABCD,QEK,-10458.3
14326,3919,2020-09-01,ABCD,TDS,-10689.8
14327,3919,2020-09-01,ABCD,UFY,-37976.75
14328,3919,2020-09-01,EFGH,DCS,-16636.95
14329,3919,2020-09-01,EFGH,PYW,-14005.0
14330,3919,2020-09-01,EFGH,WXG,-9071.2
14331,3919,2020-09-01,EFGH,XSX,-18306.0
14333,3919,2020-09-01,MNOP,FLV,-66951.45
14334,3919,2020-09-01,MNOP,GQH,-17852.85
14335,3919,2020-09-01,MNOP,JHS,-19341.15
14336,3919,2020-09-01,MNOP,MOH,-59051.0
14338,3919,2020-09-01,MNOP,YJB,-5859.6
14339,3919,2020-09-01,MNOP,YWV,-85628.7
14340,3919,2020-10-01,ABCD,GRH,-39665.85
14341,3919,2020-10-01,ABCD,KMS,-70398.25
14342,3919,2020-10-01,ABCD,KQI,-27751.8
14343,3919,2020-10-01,ABCD,MYF,-21423.9
14344,3919,2020-10-01,ABCD,NCJ,-58249.6
14345,3919,2020-10-01,ABCD,QEK,-10098.3
14346,3919,2020-10-01,ABCD,TDS,-11411.0
14347,3919,2020-10-01,ABCD,UFY,-40601.75
14348,3919,2020-10-01,EFGH,DCS,-16130.25
14349,3919,2020-10-01,EFGH,PYW,-11970.5
14350,3919,2020-10-01,EFGH,WXG,-9375.7
